date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time
2025-10-03,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,113",4,4113,0,0,0,0,
2025-10-03,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,715",25,2715,0,0,0,0,
2025-10-03,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,139",7,2139,0,0,0,0,
2025-10-03,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,867",6,7867,0,0,0,0,
2025-10-03,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,747",13,11747,0,0,0,0,
2025-10-03,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,806",2,1806,0,0,0,0,
2025-10-03,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,662",5,1662,0,0,0,0,
2025-10-03,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,375",39,6375,0,0,0,0,
2025-10-03,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,
2025-10-03,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,379",114,9379,0,0,0,0,
2025-10-03,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,326",139,9326,0,0,0,0,
2025-10-03,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"21,738",534,21738,0,0,0,0,
2025-10-03,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,321",7,4321,0,0,0,0,
2025-10-03,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,900",0,,,,,,
2025-10-03,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],51,0,,,,,,
2025-10-03,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,210",0,,,,,,
2025-10-03,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,
2025-10-03,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,
2025-10-03,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,787",0,,,,,,
2025-10-03,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,605",0,,,,,,
2025-10-03,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,465",0,,,,,,
2025-10-03,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,282",0,,,,,,
2025-10-03,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,269",0,,,,,,
2025-10-03,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,563",0,,,,,,
2025-10-03,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-10-03,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-10-03,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-10-03,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-03,SBSMY,BA00023,스위밍풀토너[300ml/-],"2,888",0,,,,,,
2025-10-03,SBSMY,BA00024,스위밍풀토너[155ml/-],"1,178",0,,,,,,
2025-10-03,SBSMY,BA00026,스위밍풀앰플[50ml/-],"1,481",0,,,,,,
2025-10-03,SBSMY,BA00028,퍼플PDRN포어세럼[30ml/-],313,0,,,,,,
2025-10-03,SBSMY,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],916,0,,,,,,
2025-10-03,SBSMY,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],950,0,,,,,,
2025-10-03,SBSMY,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],934,0,,,,,,
2025-10-03,SBSMY,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],942,0,,,,,,
2025-10-03,SBSMY,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,728",0,,,,,,
2025-10-03,SBSMY,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,765",0,,,,,,
2025-10-03,SBSMY,BA10019,(AMZ)데일리글로우클렌저[210ml/-],3,0,,,,,,
2025-10-03,SBSMY,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"2,987",0,,,,,,
2025-10-03,SBSMY,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"4,723",0,,,,,,
2025-10-03,SBSPH,BA00023,스위밍풀토너[300ml/-],"4,587",0,,,,,,
2025-10-03,SBSPH,BA00024,스위밍풀토너[155ml/-],"1,807",0,,,,,,
2025-10-03,SBSPH,BA00027,퍼플라이스포어팩클렌저[130g/-],378,0,,,,,,
2025-10-03,SBSPH,BA00028,퍼플PDRN포어세럼[30ml/-],2,0,,,,,,
2025-10-03,SBSPH,BA00029,퍼플라이스포어클렌징오일[200ml/-],708,0,,,,,,
2025-10-03,SBSPH,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,116",0,,,,,,
2025-10-03,SBSPH,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"1,249",0,,,,,,
2025-10-03,SBSPH,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],371,0,,,,,,
2025-10-03,SBSPH,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],413,0,,,,,,
2025-10-03,SBSPH,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"9,919",0,,,,,,
2025-10-03,SBSPH,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"9,757",0,,,,,,
2025-10-03,SBSPH,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],558,0,,,,,,
2025-10-03,SBSPH,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],885,0,,,,,,
2025-10-03,SBSSG,BA00023,스위밍풀토너[300ml/-],"7,039",0,,,,,,
2025-10-03,SBSSG,BA00024,스위밍풀토너[155ml/-],"3,889",0,,,,,,
2025-10-03,SBSSG,BA00025,스위밍풀토너패드[220ml|70매/-],251,0,,,,,,
2025-10-03,SBSSG,BA00026,스위밍풀앰플[50ml/-],"1,609",0,,,,,,
2025-10-03,SBSSG,BA00027,퍼플라이스포어팩클렌저[130g/-],630,0,,,,,,
2025-10-03,SBSSG,BA00028,퍼플PDRN포어세럼[30ml/-],424,0,,,,,,
2025-10-03,SBSSG,BA00029,퍼플라이스포어클렌징오일[200ml/-],381,0,,,,,,
2025-10-03,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,415",0,,,,,,
2025-10-03,SBSSG,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],625,0,,,,,,
2025-10-03,SBSSG,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,542",0,,,,,,
2025-10-03,SBSSG,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,542",0,,,,,,
2025-10-03,SBSSG,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,359",0,,,,,,
2025-10-03,SBSSG,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,220",0,,,,,,
2025-10-03,SBSSG,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,076",0,,,,,,
2025-10-03,SBSSG,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,004",0,,,,,,
2025-10-03,SBSSG,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],259,0,,,,,,
2025-10-03,SBSSG,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,542",0,,,,,,
2025-10-03,SBSSG,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"4,595",0,,,,,,
2025-10-03,SBSSG,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"1,131",0,,,,,,
2025-10-03,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-10-03,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-10-03,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-10-03,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,
2025-10-03,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"162,227",0,,,,,,
2025-10-03,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"91,378",0,,,,,,
2025-10-03,태광KR,BA00023,스위밍풀토너[300ml/-],"42,141",0,,,,,,
2025-10-03,태광KR,BA00024,스위밍풀토너[155ml/-],"134,138",0,,,,,,
2025-10-03,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"24,326",0,,,,,,
2025-10-03,태광KR,BA00026,스위밍풀앰플[50ml/-],"22,317",0,,,,,,
2025-10-03,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"14,260",0,,,,,,
2025-10-03,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"24,292",0,,,,,,
2025-10-03,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"15,086",0,,,,,,
2025-10-03,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"11,513",0,,,,,,
2025-10-03,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"21,204",0,,,,,,
2025-10-03,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,069",0,,,,,,
2025-10-03,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],88,0,,,,,,
2025-10-03,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,187",0,,,,,,
2025-10-03,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],31,0,,,,,,
2025-10-03,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"3,661",0,,,,,,
2025-10-03,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"4,935",0,,,,,,
2025-10-03,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],644,0,,,,,,
2025-10-03,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],362,0,,,,,,
2025-10-03,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"25,389",0,,,,,,
2025-10-03,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,046",0,,,,,,
2025-10-03,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],60,0,,,,,,
2025-10-03,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],89,0,,,,,,
2025-10-03,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,
2025-10-03,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"17,955",0,,,,,,
2025-10-03,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"69,529",0,,,,,,
2025-10-03,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"69,783",0,,,,,,
2025-10-03,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"84,252",0,,,,,,
2025-10-03,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-10-03,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-10-03,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-10-03,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-10-03,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,
2025-10-03,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-04,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"36,640",358,36640,0,0,0,0,
2025-10-04,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"118,958","1,738",118958,0,0,0,0,
2025-10-04,AMZUS,BA00023,스위밍풀토너[300ml/-],"21,526",165,21526,0,0,0,0,
2025-10-04,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,
2025-10-04,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,157",9,1157,0,0,0,0,
2025-10-04,AMZUS,BA00026,스위밍풀앰플[50ml/-],201,1,201,0,0,0,0,
2025-10-04,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,109",4,4109,0,0,0,0,
2025-10-04,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,690",21,2690,0,0,0,0,
2025-10-04,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,132",3,2132,0,0,0,0,
2025-10-04,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,861",11,7861,0,0,0,0,
2025-10-04,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,734",20,11734,0,0,0,0,
2025-10-04,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,804",0,1804,0,0,0,0,
2025-10-04,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,657",4,1657,0,0,0,0,
2025-10-04,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,336",31,6336,0,0,0,0,
2025-10-04,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,
2025-10-04,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,265",83,9265,0,0,0,0,
2025-10-04,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,187",135,9187,0,0,0,0,
2025-10-04,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"21,204",506,21204,0,0,0,0,
2025-10-04,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,314",6,4314,0,0,0,0,
2025-10-04,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,911",0,,,,,,
2025-10-04,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],60,0,,,,,,
2025-10-04,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,212",0,,,,,,
2025-10-04,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,
2025-10-04,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,
2025-10-04,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,787",0,,,,,,
2025-10-04,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,606",0,,,,,,
2025-10-04,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,465",0,,,,,,
2025-10-04,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,283",0,,,,,,
2025-10-04,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,269",0,,,,,,
2025-10-04,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,562",0,,,,,,
2025-10-04,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-10-04,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-10-04,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-10-04,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-04,SBSMY,BA00021,바쿠치올플럼핑세럼[30ml/-],"2,975",0,,,,,,
2025-10-04,SBSMY,BA00023,스위밍풀토너[300ml/-],"2,887",0,,,,,,
2025-10-04,SBSMY,BA00024,스위밍풀토너[155ml/-],"1,164",0,,,,,,
2025-10-04,SBSMY,BA00026,스위밍풀앰플[50ml/-],"1,481",0,,,,,,
2025-10-04,SBSMY,BA00028,퍼플PDRN포어세럼[30ml/-],310,0,,,,,,
2025-10-04,SBSMY,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],916,0,,,,,,
2025-10-04,SBSMY,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],950,0,,,,,,
2025-10-04,SBSMY,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],934,0,,,,,,
2025-10-04,SBSMY,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],942,0,,,,,,
2025-10-04,SBSMY,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,728",0,,,,,,
2025-10-04,SBSMY,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,765",0,,,,,,
2025-10-04,SBSMY,BA10019,(AMZ)데일리글로우클렌저[210ml/-],3,0,,,,,,
2025-10-04,SBSMY,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"4,722",0,,,,,,
2025-10-04,SBSPH,BA00023,스위밍풀토너[300ml/-],"4,578",0,,,,,,
2025-10-04,SBSPH,BA00024,스위밍풀토너[155ml/-],"1,774",0,,,,,,
2025-10-04,SBSPH,BA00027,퍼플라이스포어팩클렌저[130g/-],376,0,,,,,,
2025-10-04,SBSPH,BA00028,퍼플PDRN포어세럼[30ml/-],121,0,,,,,,
2025-10-04,SBSPH,BA00029,퍼플라이스포어클렌징오일[200ml/-],708,0,,,,,,
2025-10-04,SBSPH,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,116",0,,,,,,
2025-10-04,SBSPH,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"1,248",0,,,,,,
2025-10-04,SBSPH,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-04,SBSPH,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-04,SBSPH,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],370,0,,,,,,
2025-10-04,SBSPH,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],411,0,,,,,,
2025-10-04,SBSPH,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"9,918",0,,,,,,
2025-10-04,SBSPH,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"9,756",0,,,,,,
2025-10-04,SBSPH,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],120,0,,,,,,
2025-10-04,SBSPH,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-04,SBSPH,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"1,512",0,,,,,,
2025-10-04,SBSPH,BA00046,히알토인플러딩세럼[30ml/히알토인],"1,512",0,,,,,,
2025-10-04,SBSPH,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"1,512",0,,,,,,
2025-10-04,SBSPH,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],537,0,,,,,,
2025-10-04,SBSPH,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],865,0,,,,,,
2025-10-04,SBSSG,BA00023,스위밍풀토너[300ml/-],"7,006",0,,,,,,
2025-10-04,SBSSG,BA00024,스위밍풀토너[155ml/-],"3,874",0,,,,,,
2025-10-04,SBSSG,BA00025,스위밍풀토너패드[220ml|70매/-],251,0,,,,,,
2025-10-04,SBSSG,BA00026,스위밍풀앰플[50ml/-],"1,609",0,,,,,,
2025-10-04,SBSSG,BA00027,퍼플라이스포어팩클렌저[130g/-],622,0,,,,,,
2025-10-04,SBSSG,BA00028,퍼플PDRN포어세럼[30ml/-],409,0,,,,,,
2025-10-04,SBSSG,BA00029,퍼플라이스포어클렌징오일[200ml/-],377,0,,,,,,
2025-10-04,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,413",0,,,,,,
2025-10-04,SBSSG,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],623,0,,,,,,
2025-10-04,SBSSG,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,471",0,,,,,,
2025-10-04,SBSSG,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,471",0,,,,,,
2025-10-04,SBSSG,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,358",0,,,,,,
2025-10-04,SBSSG,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,217",0,,,,,,
2025-10-04,SBSSG,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,075",0,,,,,,
2025-10-04,SBSSG,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,003",0,,,,,,
2025-10-04,SBSSG,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],256,0,,,,,,
2025-10-04,SBSSG,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,471",0,,,,,,
2025-10-04,SBSSG,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"4,554",0,,,,,,
2025-10-04,SBSSG,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"1,109",0,,,,,,
2025-10-04,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-10-04,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-10-04,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-10-04,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,
2025-10-04,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"162,227",0,,,,,,
2025-10-04,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"91,378",0,,,,,,
2025-10-04,태광KR,BA00023,스위밍풀토너[300ml/-],"42,141",0,,,,,,
2025-10-04,태광KR,BA00024,스위밍풀토너[155ml/-],"134,138",0,,,,,,
2025-10-04,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"24,326",0,,,,,,
2025-10-04,태광KR,BA00026,스위밍풀앰플[50ml/-],"22,317",0,,,,,,
2025-10-04,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"14,260",0,,,,,,
2025-10-04,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"24,292",0,,,,,,
2025-10-04,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"15,086",0,,,,,,
2025-10-04,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"11,513",0,,,,,,
2025-10-04,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"21,204",0,,,,,,
2025-10-04,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,069",0,,,,,,
2025-10-04,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],88,0,,,,,,
2025-10-04,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,187",0,,,,,,
2025-10-04,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],31,0,,,,,,
2025-10-04,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"3,661",0,,,,,,
2025-10-04,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"4,935",0,,,,,,
2025-10-04,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],644,0,,,,,,
2025-10-04,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],362,0,,,,,,
2025-10-04,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"25,389",0,,,,,,
2025-10-04,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,046",0,,,,,,
2025-10-04,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],60,0,,,,,,
2025-10-04,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],89,0,,,,,,
2025-10-04,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,
2025-10-04,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"17,955",0,,,,,,
2025-10-04,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"69,529",0,,,,,,
2025-10-04,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"69,783",0,,,,,,
2025-10-04,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"84,252",0,,,,,,
2025-10-04,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-10-04,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-10-04,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-10-04,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-10-04,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,
2025-10-04,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-05,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"36,282",354,36282,0,0,0,0,
2025-10-05,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"117,220","1,875",117220,0,0,0,0,
2025-10-05,AMZUS,BA00023,스위밍풀토너[300ml/-],"21,361",173,21361,0,0,0,0,
2025-10-05,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,
2025-10-05,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,148",16,1148,0,0,0,0,
2025-10-05,AMZUS,BA00026,스위밍풀앰플[50ml/-],200,1,200,0,0,0,0,
2025-10-05,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,105",3,4105,0,0,0,0,
2025-10-05,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,669",17,2669,0,0,0,0,
2025-10-05,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,129",1,2129,0,0,0,0,
2025-10-05,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,850",12,7850,0,0,0,0,
2025-10-05,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,714",10,11714,0,0,0,0,
2025-10-05,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,804",1,1804,0,0,0,0,
2025-10-05,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,653",8,1653,0,0,0,0,
2025-10-05,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,305",21,6305,0,0,0,0,
2025-10-05,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,
2025-10-05,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,182",87,9182,0,0,0,0,
2025-10-05,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,052",122,9052,0,0,0,0,
2025-10-05,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"20,698",338,20698,0,0,0,0,
2025-10-05,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,308",6,4308,0,0,0,0,
